datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2018-07-11,172923.02789306638,32.18972650147043,7.5440000000000005,172955.21761956785,-0.01297396713267085,1.7295521761956794,0.05614386825561524
2018-07-12,175822.26078796387,32.18972650147043,7.5440000000000005,175854.45051446534,0.01676291085519388,1.7585445051446542,0.027151539306640382
2018-07-13,176098.3720397949,32.18972650147043,7.5440000000000005,176130.56176629636,0.0015701123913740567,1.7613056176629647,0.024390426788329922
2018-07-16,175711.8249206543,32.18972650147043,7.5440000000000005,175744.01464715577,-0.0021946623871755833,1.7574401464715588,0.028255897979735822
2018-07-17,176208.82229614258,32.18972650147043,7.5440000000000005,176241.01202264405,0.0028279618881252855,1.7624101202264417,0.023285924224852872
2018-07-18,175242.41133117676,32.18972650147043,7.5440000000000005,175274.60105767823,-0.005483462412492535,1.7527460105767836,0.03295003387451101
2018-07-19,176604.6215667725,32.18972650147043,7.5440000000000005,176636.81129327396,0.007771863278396296,1.7663681129327409,0.01932793151855372
2018-07-20,176199.6564788818,32.18972650147043,7.5440000000000005,176231.84620538328,-0.002292642654301069,1.762318462053834,0.023377582397460683
2018-07-23,176356.07971191406,32.18972650147043,7.5440000000000005,176388.26943841553,0.0008875991280823392,1.7638826943841563,0.02181335006713825
2018-07-24,177635.45225524905,32.18972650147043,7.5440000000000005,177667.64198175052,0.007253161150728715,1.7766764198175062,0.009019624633788359
2018-07-25,179310.56651306155,32.18972650147043,7.5440000000000005,179342.75623956302,0.009428358699017148,1.7934275623956313,0.0
2018-07-26,178749.12063598633,32.18972650147043,7.5440000000000005,178781.3103624878,-0.0031305745983141176,1.7878131036248792,0.005614458770752062
2018-07-27,175776.27342224124,32.18972650147043,7.5440000000000005,175808.4631487427,-0.016628400405598875,1.7580846314874283,0.03534293090820295
2018-07-30,174791.4444885254,32.18972650147043,7.5440000000000005,174823.63421502686,-0.005601715162498411,1.7482363421502698,0.045191220245361485
2018-07-31,175141.1700592041,32.18972650147043,7.5440000000000005,175173.35978570557,0.0020004478928092873,1.751733597857057,0.041693964538574324
2018-08-01,185458.77226257324,32.18972650147043,7.5440000000000005,185490.9619890747,0.05889937954030766,1.8549096198907484,0.0
2018-08-02,190879.87113952637,32.18972650147043,7.5440000000000005,190912.06086602784,0.029225676651956967,1.9091206086602799,0.0
2018-08-03,191432.09364318848,32.18972650147043,7.5440000000000005,191464.28336968995,0.0028925490676550147,1.9146428336969012,0.0
2018-08-06,192426.11717224124,32.18972650147043,7.5440000000000005,192458.3068987427,0.005191691690786149,1.9245830689874286,0.0
2018-08-07,190622.14907836914,32.18972650147043,7.5440000000000005,190654.3388048706,-0.00937329296376499,1.9065433880487075,0.018039680938721103
2018-08-08,190751.03169250488,32.18972650147043,7.5440000000000005,190783.22141900635,0.0006760014744151555,1.907832214190065,0.0167508547973636
2018-08-09,192251.2615814209,32.18972650147043,7.5440000000000005,192283.45130792237,0.007863531592336104,1.922834513079225,0.0017485559082035529
2018-08-10,191678.59225463864,32.18972650147043,7.5440000000000005,191710.7819811401,-0.0029782559179530876,1.9171078198114024,0.007475249176026155
2018-08-13,192916.23658752438,32.18972650147043,7.5440000000000005,192948.42631402586,0.006455788871632118,1.9294842631402598,0.0
2018-08-14,193729.07334899905,32.18972650147043,7.5440000000000005,193761.26307550052,0.004212715164371161,1.9376126307550063,0.0
2018-08-15,194181.62298583984,32.18972650147043,7.5440000000000005,194213.8127123413,0.002335604287759363,1.9421381271234144,0.0
2018-08-16,197026.37898254395,32.18972650147043,7.5440000000000005,197058.56870904542,0.014647547241748438,1.9705856870904555,0.0
2018-08-17,200960.96072387695,32.18972650147043,7.5440000000000005,200993.15045037842,0.019966560028873204,2.0099315045037853,0.0
2018-08-20,199002.91481018063,32.18972650147043,7.5440000000000005,199035.1045366821,-0.00974185393536442,1.9903510453668223,0.019580459136963047
2018-08-21,198614.98634338382,32.18972650147043,7.5440000000000005,198647.1760698853,-0.0019490454595928464,1.9864717606988542,0.0234597438049311
2018-08-22,198624.23849487305,32.18972650147043,7.5440000000000005,198656.42822137452,4.657580174205478e-05,1.9865642822137468,0.023367222290038514
2018-08-23,199030.62809753418,32.18972650147043,7.5440000000000005,199062.81782403565,0.0020456906745967007,1.9906281782403583,0.019303326263427012
2018-08-24,199649.443069458,32.18972650147043,7.5440000000000005,199681.63279595948,0.003108641677477042,1.9968163279595965,0.013115176544188811
2018-08-27,201293.47700500488,32.18972650147043,7.5440000000000005,201325.66673150635,0.008233275702562048,2.0132566673150656,0.0
2018-08-28,202919.0498046875,32.18972650147043,7.5440000000000005,202951.23953118897,0.008074344548678614,2.0295123953118916,0.0
2018-08-29,205948.53227233887,32.18972650147043,7.5440000000000005,205980.72199884034,0.014927144444396578,2.0598072199884054,0.0
2018-08-30,207841.92823791507,32.18972650147043,7.5440000000000005,207874.11796441654,0.00919210277157334,2.0787411796441675,0.0
2018-08-31,210243.34358215332,32.18972650147043,7.5440000000000005,210275.5333086548,0.011552257528516963,2.10275533308655,0.0
2018-09-04,210917.5995178223,32.18972650147043,7.5440000000000005,210949.78924432377,0.0032065353731822732,2.10949789244324,0.0
2018-09-05,209541.41752624512,32.18972650147043,7.5440000000000005,209573.6072527466,-0.006523741960146157,2.095736072527468,0.013761819915771856
2018-09-06,206059.37103271484,32.18972650147043,7.5440000000000005,206091.5607592163,-0.016614909382796972,2.0609156075921655,0.04858228485107441
2018-09-07,204396.84718322757,32.18972650147043,7.5440000000000005,204429.03690972904,-0.008066918622784636,2.044290369097293,0.06520752334594704
2018-09-10,201653.69218444824,32.18972650147043,7.5440000000000005,201685.8819109497,-0.013418617238756703,2.0168588191095,0.09263907333374011
2018-09-11,206752.08810424805,32.18972650147043,7.5440000000000005,206784.27783074952,0.025278893452992834,2.0678427783074977,0.04165511413574219
2018-09-12,204184.42181396484,32.18972650147043,7.5440000000000005,204216.6115404663,-0.012417125311552035,2.0421661154046657,0.06733177703857418
2018-09-13,209116.53800964355,32.18972650147043,7.5440000000000005,209148.72773614503,0.024151395709067547,2.0914872773614532,0.018010615081786696
2018-09-14,206742.83595275882,32.18972650147043,7.5440000000000005,206775.0256792603,-0.011349349731064717,2.0677502567926056,0.04174763565063433
2018-09-17,201238.07920837405,32.18972650147043,7.5440000000000005,201270.26893487552,-0.026621961362604196,2.012702689348758,0.09679520309448186
2018-09-18,201570.58110046387,32.18972650147043,7.5440000000000005,201602.77082696534,0.0016520169315090705,2.016027708269656,0.09347018417358388
2018-09-19,201690.62884521484,32.18972650147043,7.5440000000000005,201722.8185717163,0.0005954667401570912,2.017228185717166,0.09226970672607404
2018-09-20,203223.8671875,32.18972650147043,7.5440000000000005,203256.05691400147,0.007600718417188235,2.0325605691400175,0.07693732330322245
2018-09-21,201034.87721252438,32.18972650147043,7.5440000000000005,201067.06693902586,-0.010769617438272872,2.010670669390261,0.09882722305297875
2018-09-24,203925.80763244632,32.18972650147043,7.5440000000000005,203957.9973589478,0.014377940972295722,2.039579973589481,0.06991791885375909
2018-09-25,205218.86415100098,32.18972650147043,7.5440000000000005,205251.05387750245,0.006339817684515747,2.0525105387750275,0.05698735366821239
2018-09-26,203584.0535888672,32.18972650147043,7.5440000000000005,203616.24331536866,-0.00796493139133636,2.03616243315369,0.0733354592895501
2018-09-27,207768.04052734375,32.18972650147043,7.5440000000000005,207800.23025384522,0.020548394717194718,2.0780023025384553,0.03149558990478463
2018-09-28,208497.70864868164,32.18972650147043,7.5440000000000005,208529.8983751831,0.0035113922657667995,2.0852989837518345,0.024198908691405396
2018-10-01,209901.6183166504,32.18972650147043,7.5440000000000005,209933.80804315186,0.006732414291224842,2.099338080431522,0.010159812011718117
2018-10-02,211767.31538391113,32.18972650147043,7.5440000000000005,211799.5051104126,0.008887072952429076,2.117995051104129,0.0
2018-10-03,214344.2194366455,32.18972650147043,7.5440000000000005,214376.40916314698,0.012166714230002595,2.1437640916314726,0.0
2018-10-04,210575.85986328125,32.18972650147043,7.5440000000000005,210608.04958978272,-0.01757823814698012,2.1060804958978303,0.03768359573364233
2018-10-05,207158.448928833,32.18972650147043,7.5440000000000005,207190.63865533448,-0.01622640227239458,2.071906386553348,0.07185770507812483
2018-10-08,206678.20039367676,32.18972650147043,7.5440000000000005,206710.39012017823,-0.002317906534161307,2.067103901201785,0.07666019042968752
2018-10-09,209541.41752624512,32.18972650147043,7.5440000000000005,209573.6072527466,0.013851345986545471,2.095736072527469,0.04802801910400367
2018-10-10,199834.1551513672,32.18972650147043,7.5440000000000005,199866.34487786866,-0.04631910717255028,1.9986634487786896,0.145100642852783
2018-10-11,198070.05908203125,32.18972650147043,7.5440000000000005,198102.24880853272,-0.008826378800362411,1.9810224880853302,0.16274160354614242
2018-10-12,205144.9764404297,32.18972650147043,7.5440000000000005,205177.16616693116,0.03571346312800516,2.051771661669315,0.09199242996215773
2018-10-15,200757.77311706543,32.18972650147043,7.5440000000000005,200789.9628435669,-0.02138251251503709,2.0078996284356725,0.13586446319580014
2018-10-16,205181.91310119632,32.18972650147043,7.5440000000000005,205214.1028276978,0.022033671013613754,2.0521410282769814,0.09162306335449122
2018-10-17,204295.26057434082,32.18972650147043,7.5440000000000005,204327.4503008423,-0.0043206218024886,2.0432745030084267,0.10048958862304591
2018-10-18,199520.1287841797,32.18972650147043,7.5440000000000005,199552.31851068116,-0.02336999645975346,1.9955231851068154,0.14824090652465727
2018-10-19,202558.82023620605,32.18972650147043,7.5440000000000005,202591.00996270753,0.015227542705116281,2.025910099627079,0.1178539920043935
2018-10-22,203796.47895812988,32.18972650147043,7.5440000000000005,203828.66868463135,0.006109149276424697,2.0382866868463174,0.10547740478515522
2018-10-23,205717.61698913574,32.18972650147043,7.5440000000000005,205749.8067156372,0.009425259181662371,2.057498067156376,0.08626602447509679
2018-10-24,198661.17515563965,32.18972650147043,7.5440000000000005,198693.36488214112,-0.03429622581978253,1.9869336488214147,0.15683044281005798
2018-10-25,203011.41304016113,32.18972650147043,7.5440000000000005,203043.6027666626,0.02189422826022347,2.0304360276666293,0.1133280639648433
2018-10-26,199778.75735473633,32.18972650147043,7.5440000000000005,199810.9470812378,-0.015920992542374113,1.9981094708123812,0.14565462081909142
2018-10-29,196028.85891723633,32.18972650147043,7.5440000000000005,196061.0486437378,-0.018767232187610783,1.9606104864373812,0.1831536051940914
2018-10-30,197007.9034576416,32.18972650147043,7.5440000000000005,197040.09318414307,0.004993569845606061,1.970400931841434,0.1733631597900387
2018-10-31,202143.2216491699,32.18972650147043,7.5440000000000005,202175.41137567136,0.02606230086751471,2.0217541137567165,0.12200997787475609
2018-11-01,205246.5774383545,32.18972650147043,7.5440000000000005,205278.76716485596,0.015349818101362045,2.0527876716485625,0.09097641998291017
2018-11-02,191632.4178314209,32.18972650147043,7.5440000000000005,191664.60755792237,-0.06632034961511768,1.9166460755792265,0.22711801605224613
2018-11-05,186192.29664611813,32.18972650147043,7.5440000000000005,186224.4863726196,-0.028383545896227713,1.8622448637261988,0.28151922790527384
2018-11-06,188205.81230163574,32.18972650147043,7.5440000000000005,188238.0020281372,0.010812303444825977,1.882380020281375,0.26138407135009767
2018-11-07,193913.75665283203,32.18972650147043,7.5440000000000005,193945.9463793335,0.030323018145629765,1.939459463793338,0.20430462783813463
2018-11-08,193237.18408203125,32.18972650147043,7.5440000000000005,193269.37380853272,-0.0034884594570360195,1.9326937380853302,0.21107035354614245
2018-11-09,189511.2577819824,32.18972650147043,7.5440000000000005,189543.44750848386,-0.019278410369042986,1.8954344750848415,0.2483296165466311
2018-11-12,179964.80729675293,32.18972650147043,7.5440000000000005,179996.9970232544,-0.05036549989311645,1.7999699702325467,0.34379412139892596
2018-11-13,178166.724319458,32.18972650147043,7.5440000000000005,178198.91404595948,-0.009989516531004217,1.7819891404595976,0.3617749511718751
2018-11-14,173133.9999694824,32.18972650147043,7.5440000000000005,173166.18969598386,-0.02824217182758826,1.7316618969598412,0.41210219467163145
2018-11-15,177406.724105835,32.18972650147043,7.5440000000000005,177438.91383233646,0.024674124572781286,1.774389138323367,0.36937495330810566
2018-11-16,179371.61920166013,32.18972650147043,7.5440000000000005,179403.8089281616,0.011073642491307156,1.7940380892816186,0.34972600234985407
2018-11-19,172262.758102417,32.18972650147043,7.5440000000000005,172294.94782891846,-0.03962491733990847,1.722949478289187,0.42081461334228565
2018-11-20,164032.41537475586,32.18972650147043,7.5440000000000005,164064.60510125733,-0.04776891505741376,1.6406460510125755,0.5031180406188971
2018-11-21,163847.04139709473,32.18972650147043,7.5440000000000005,163879.2311235962,-0.001129884032858408,1.6387923112359641,0.5049717803955085
2018-11-23,159685.5157470703,32.18972650147043,7.5440000000000005,159717.70547357178,-0.0253938563263445,1.59717705473572,0.5465870368957526
2018-11-26,161845.05136108398,32.18972650147043,7.5440000000000005,161877.24108758545,0.013520953156761939,1.6187724108758568,0.5249916807556159
2018-11-27,161492.86526489258,32.18972650147043,7.5440000000000005,161525.05499139405,-0.002175636882771226,1.6152505499139427,0.52851354171753
2018-11-28,167702.69926452637,32.18972650147043,7.5440000000000005,167734.88899102784,0.03844502018565876,1.6773488899102806,0.466415201721192
2018-11-29,166414.37673950195,32.18972650147043,7.5440000000000005,166446.56646600342,-0.007680706934460879,1.6644656646600364,0.4792984269714362
2018-11-30,165515.34963989258,32.18972650147043,7.5440000000000005,165547.53936639405,-0.0054012955550692965,1.6554753936639428,0.48828869796752983
2018-12-03,171298.85083007812,32.18972650147043,7.5440000000000005,171331.0405565796,0.03493559138553759,1.7133104055657984,0.43045368606567425
2018-12-04,163763.61375427246,32.18972650147043,7.5440000000000005,163795.80348077393,-0.04398057147920764,1.6379580348077416,0.505806056823731
2018-12-06,161937.7455444336,32.18972650147043,7.5440000000000005,161969.93527093506,-0.011147222157331882,1.619699352709353,0.5240647389221196
2018-12-07,156163.53967285156,32.18972650147043,7.5440000000000005,156195.72939935303,-0.03564986219154331,1.5619572939935327,0.58180679763794
2018-12-10,157192.31272888184,32.18972650147043,7.5440000000000005,157224.5024553833,0.006586435237291077,1.5722450245538355,0.5715190670776371
2018-12-11,156293.28562927246,32.18972650147043,7.5440000000000005,156325.47535577393,-0.005718110635233198,1.5632547535577417,0.580509338073731
2018-12-12,156728.89936828613,32.18972650147043,7.5440000000000005,156761.0890947876,0.002786581892824991,1.5676108909478783,0.5761532006835943
2018-12-13,158443.5403137207,32.18972650147043,7.5440000000000005,158475.73004022217,0.010937924425861834,1.5847573004022242,0.5590067912292485
2018-12-14,153373.70663452148,32.18972650147043,7.5440000000000005,153405.89636102295,-0.031991230946924576,1.534058963610232,0.6097051280212407
2018-12-17,151946.400390625,32.18972650147043,7.5440000000000005,151978.59011712647,-0.009304115928748136,1.519785901171267,0.6239781904602055
2018-12-18,153920.57641601562,32.18972650147043,7.5440000000000005,153952.7661425171,0.012989829842934952,1.5395276614251734,0.6042364302062992
2018-12-19,149119.51557922363,32.18972650147043,7.5440000000000005,149151.7053057251,-0.03118528466287873,1.4915170530572535,0.6522470385742192
2018-12-20,145356.53750610352,32.18972650147043,7.5440000000000005,145388.727232605,-0.025229199125862634,1.453887272326052,0.6898768193054206
2018-12-21,139702.81105041504,32.18972650147043,7.5440000000000005,139735.0007769165,-0.03888696574558481,1.3973500077691672,0.7464140838623055
2018-12-24,136088.14079284668,32.18972650147043,7.5440000000000005,136120.33051934815,-0.025868037624582674,1.3612033051934835,0.7825607864379891
2018-12-26,145671.67182922363,32.18972650147043,7.5440000000000005,145703.8615557251,0.07040484694543658,1.4570386155572532,0.6867254760742194
2018-12-27,144726.29763793945,32.18972650147043,7.5440000000000005,144758.48736444092,-0.00648832626115825,1.4475848736444115,0.6961792179870612
2018-12-28,144800.45874023438,32.18972650147043,7.5440000000000005,144832.64846673585,0.0005123091823155956,1.4483264846673607,0.6954376069641119
2018-12-31,146199.994140625,32.18972650147043,7.5440000000000005,146232.18386712647,0.009663120955162752,1.462321838671267,0.6814422529602056
2019-01-02,146366.80625915527,32.18972650147043,7.5440000000000005,146398.99598565674,0.0011407346462242174,1.4639899598565698,0.6797741317749029
2019-01-03,131787.58825683594,32.18972650147043,7.5440000000000005,131819.7779833374,-0.09958550537974808,1.3181977798333762,0.8255663117980965
2019-01-04,137413.5007019043,32.18972650147043,7.5440000000000005,137445.69042840577,0.0426788189992211,1.37445690428406,0.7693071873474127
2019-01-07,137107.67608642578,32.18972650147043,7.5440000000000005,137139.86581292725,-0.0022250578721332293,1.3713986581292748,0.7723654335021979
2019-01-08,139721.3585205078,32.18972650147043,7.5440000000000005,139753.54824700928,0.019058516782037405,1.3975354824700952,0.7462286091613775
2019-01-09,142094.05334472656,32.18972650147043,7.5440000000000005,142126.24307122803,0.016977707213738036,1.4212624307122825,0.7225016609191901
2019-01-10,142548.24333190918,32.18972650147043,7.5440000000000005,142580.43305841065,0.003195679962883391,1.4258043305841088,0.7179597610473638
2019-01-11,141148.67915344238,32.18972650147043,7.5440000000000005,141180.86887994385,-0.009815962460244743,1.4118086887994408,0.7319554028320319
2019-01-14,139026.22409057617,32.18972650147043,7.5440000000000005,139058.41381707764,-0.015033588330378378,1.3905841381707786,0.753179953460694
2019-01-15,141871.64198303223,32.18972650147043,7.5440000000000005,141903.8317095337,0.020462033287673043,1.4190383170953393,0.7247257745361333
2019-01-16,143604.83039855957,32.18972650147043,7.5440000000000005,143637.02012506104,0.01221382393024495,1.436370201250613,0.7073938903808596
2019-01-17,144457.51040649414,32.18972650147043,7.5440000000000005,144489.7001329956,0.0059363526700300095,1.4448970013299587,0.698867090301514
2019-01-18,145347.28535461426,32.18972650147043,7.5440000000000005,145379.47508111573,0.006158051039631962,1.4537947508111597,0.6899693408203129
2019-01-22,142084.8011932373,32.18972650147043,7.5440000000000005,142116.99091973878,-0.022441160690369943,1.4211699091973902,0.7225941824340825
2019-01-23,142659.4418182373,32.18972650147043,7.5440000000000005,142691.63154473878,0.004043433661809814,1.42691631544739,0.7168477761840826
2019-01-24,141528.6792602539,32.18972650147043,7.5440000000000005,141560.86898675538,-0.00792451908876568,1.415608689867556,0.7281554017639167
2019-01-25,146218.5128326416,32.18972650147043,7.5440000000000005,146250.70255914307,0.033129448879170686,1.462507025591433,0.6812570660400397
2019-01-28,144865.32452392578,32.18972650147043,7.5440000000000005,144897.51425042725,-0.009252525184749727,1.4489751425042747,0.6947889491271979
2019-01-29,143363.8283996582,32.18972650147043,7.5440000000000005,143396.01812615967,-0.010362469860404455,1.433960181261599,0.7098039103698737
2019-01-30,153160.5618133545,32.18972650147043,7.5440000000000005,153192.75153985596,0.06831942435861182,1.531927515398562,0.6118365762329105
2019-01-31,154263.4815826416,32.18972650147043,7.5440000000000005,154295.67130914307,0.007199555841910454,1.5429567130914332,0.6008073785400394
2019-02-01,154337.64268493652,32.18972650147043,7.5440000000000005,154369.832411438,0.0004806427922812162,1.5436983241143825,0.6000657675170902
2019-02-04,158721.59408569336,32.18972650147043,7.5440000000000005,158753.78381219483,0.028399016389888843,1.5875378381219507,0.5562262535095219
2019-02-05,161437.25163269043,32.18972650147043,7.5440000000000005,161469.4413591919,0.01710609650860162,1.6146944135919217,0.529069678039551
2019-02-06,161492.86526489258,32.18972650147043,7.5440000000000005,161525.05499139405,0.0003444220264468001,1.6152505499139433,0.5285135417175293
2019-02-07,158434.28816223145,32.18972650147043,7.5440000000000005,158466.47788873292,-0.018935620252994778,1.584664778887332,0.5590993127441406
2019-02-08,158620.4535369873,32.18972650147043,7.5440000000000005,158652.64326348878,0.0011747934152142037,1.5865264326348907,0.557237658996582
2019-02-11,157708.23168945312,32.18972650147043,7.5440000000000005,157740.4214159546,-0.005749805542282549,1.5774042141595488,0.5663598774719238
2019-02-12,159067.23316955566,32.18972650147043,7.5440000000000005,159099.42289605713,0.008615429500590244,1.5909942289605743,0.5527698626708983
2019-02-13,158406.34465026855,32.18972650147043,7.5440000000000005,158438.53437677003,-0.0041539341077238,1.5843853437677033,0.5593787478637693
2019-02-14,158983.47457885742,32.18972650147043,7.5440000000000005,159015.6643053589,0.0036426108765714726,1.590156643053592,0.5536074485778806
2019-02-15,158629.7632446289,32.18972650147043,7.5440000000000005,158661.95297113038,-0.0022243804456225647,1.5866195297113068,0.5571445619201658
2019-02-19,159104.45761108398,32.18972650147043,7.5440000000000005,159136.64733758545,0.00299186009982777,1.5913664733758577,0.552397618255615
2019-02-20,160128.3671722412,32.18972650147043,7.5440000000000005,160160.55689874268,0.006434153152574229,1.6016055689874298,0.5421585226440429
2019-02-21,159225.4838104248,32.18972650147043,7.5440000000000005,159257.67353692628,-0.0056373640258208235,1.5925767353692657,0.5511873562622069
2019-02-22,161003.3214111328,32.18972650147043,7.5440000000000005,161035.51113763428,0.011163277481230915,1.6103551113763457,0.533408980255127
2019-02-25,162176.1575164795,32.18972650147043,7.5440000000000005,162208.34724298096,0.007283089903967088,1.6220834724298125,0.5216806192016601
2019-02-26,162269.24020385742,32.18972650147043,7.5440000000000005,162301.4299303589,0.0005738464694329259,1.6230142993035919,0.5207497923278808
2019-02-27,162771.8780822754,32.18972650147043,7.5440000000000005,162804.06780877686,0.0030969405422591745,1.6280406780877714,0.5157234135437012
2019-02-28,161170.88175964355,32.18972650147043,7.5440000000000005,161203.07148614503,-0.009833884031155149,1.612030714861453,0.5317333767700196
2019-03-01,162864.94638061523,32.18972650147043,7.5440000000000005,162897.1361071167,0.010508885502949594,1.62897136107117,0.5147927305603026
2019-03-04,163684.08554077148,32.18972650147043,7.5440000000000005,163716.27526727295,0.00502856698240306,1.6371627526727326,0.50660133895874
2019-03-05,163386.2180633545,32.18972650147043,7.5440000000000005,163418.40778985596,-0.001819412742750881,1.6341840778985628,0.5095800137329098
2019-03-06,162446.11026000977,32.18972650147043,7.5440000000000005,162478.29998651124,-0.005752765652653036,1.6247829998651155,0.5189810917663571
2019-03-07,160565.85148620605,32.18972650147043,7.5440000000000005,160598.04121270753,-0.011572368580664683,1.6059804121270784,0.5377836795043942
2019-03-08,0.0,160590.49721270753,15.088000000000001,160590.49721270753,-4.697442100187743e-05,1.6059049721270784,0.5378591195043942
2019-03-11,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-12,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-13,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-14,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-15,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-18,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-19,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-20,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-21,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-22,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-25,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-26,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-27,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-28,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-03-29,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-01,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-02,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-03,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-04,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-05,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-08,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-09,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-10,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-11,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-12,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-15,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-16,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-17,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-18,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-22,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-23,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-24,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-25,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-26,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-29,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-04-30,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-01,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-02,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-03,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-06,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-07,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-08,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-09,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-10,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-13,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-14,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-15,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-16,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-17,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
2019-05-20,0.0,160590.49721270753,15.088000000000001,160590.49721270753,0.0,1.6059049721270784,0.5378591195043942
